longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
9.8,53.2,102612.87,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,5.7656884,1.2420125,9.441883,1.6877794,280.00162
9.8,53.2,102512.65,1.0000075,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,5.9431906,2.1816144,9.671433,3.1144667,279.83167
9.8,53.2,102425.76,1.0000075,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,6.282624,1.802906,10.34161,2.5296173,279.67453
9.8,53.2,102314.25,0.99999225,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,6.592251,2.1052823,10.970915,2.9516182,279.8885
9.8,53.2,102191.7,0.99999225,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,6.956597,1.9732823,11.581745,2.7027454,280.13055
9.8,53.2,102043.19,1.0000075,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,7.3338437,1.5456538,12.140505,2.0362005,280.2032
9.8,53.2,101948.95,0.99999225,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,7.57941,1.1201344,12.49099,1.3058147,280.34448
9.8,53.2,101869.82,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,7.687958,0.654129,12.624241,0.6100545,280.57425
9.8,53.2,101882.69,0.9995955,2019-01-01 08:00:00,1506.0,1068.0,11524.0,0.0,7.0162086,-1.305624,11.401463,-2.5700996,280.86624
9.8,53.2,101861.48,0.853729,2019-01-01 09:00:00,89606.0,21904.0,164018.0,0.0,6.961935,-2.0271943,11.18647,-3.7711787,281.02728
9.8,53.2,101859.36,0.6086598,2019-01-01 10:00:00,386286.0,181100.0,542590.0,365.28125,7.309821,-2.9149241,11.638292,-5.059904,280.5777
9.8,53.2,101815.06,0.5971693,2019-01-01 11:00:00,861426.0,575890.0,1217284.0,3964.7188,7.232859,-2.4244587,11.475367,-4.3186975,280.59943
9.8,53.2,101755.73,0.560119,2019-01-01 12:00:00,1391534.0,997389.0,1938964.0,7564.1484,8.440672,-3.6866796,13.162287,-5.8838873,280.56683
9.8,53.2,101758.73,0.9976423,2019-01-01 13:00:00,1844084.0,1372945.0,2592380.0,11163.586,8.004703,-4.1278033,12.550337,-6.8333893,280.03967
9.8,53.2,101759.14,0.514508,2019-01-01 14:00:00,2108386.0,1502226.0,2929282.0,11284.406,7.879695,-4.0143595,12.364456,-6.7073298,279.29312
9.8,53.2,101777.586,0.68677366,2019-01-01 15:00:00,2182178.0,1587167.0,3118126.0,13085.531,7.409916,-5.132772,11.736271,-8.400202,278.9216
9.8,53.2,101822.766,0.39710066,2019-01-01 16:00:00,2182178.0,1587701.0,3119898.0,13085.531,7.1643496,-5.1369896,11.439535,-8.506244,277.99918
9.8,53.2,101843.086,0.18366459,2019-01-01 17:00:00,2182178.0,1587701.0,3119898.0,13085.531,7.054912,-4.7759933,11.251415,-8.236271,278.00757
9.8,53.2,101858.19,0.19155383,2019-01-01 18:00:00,2182178.0,1587701.0,3119898.0,13085.531,7.773372,-4.947635,12.279915,-8.536541,277.7882
9.8,53.2,101852.49,0.08583531,2019-01-01 19:00:00,2182178.0,1587701.0,3119898.0,13085.531,8.104797,-4.693757,12.838675,-8.059356,277.71262
