longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
12.8,51.2,102902.5,0.999153,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,4.021811,1.5338459,7.5433292,2.1611776,279.55942
12.8,51.2,102809.5,0.9997939,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,4.1570506,1.7379603,7.525973,2.501484,280.04657
12.8,51.2,102741.82,0.9869911,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,4.8172326,1.8062797,8.496245,2.668661,280.15872
12.8,51.2,102653.82,0.9974439,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,5.41024,1.6131301,9.331026,2.4890404,279.85043
12.8,51.2,102571.1,0.9999465,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,6.055297,1.4410663,10.112059,2.0913858,279.51645
12.8,51.2,102445.85,1.0000075,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,5.941411,1.7392254,9.884188,2.4403477,279.36377
12.8,51.2,102346.39,0.99999225,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,5.8555517,1.5899353,9.851155,2.5036478,279.59302
12.8,51.2,102307.375,0.9940868,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,5.931624,0.51032066,9.842197,0.45532084,279.62317
12.8,51.2,102223.25,0.9876015,2019-01-01 08:00:00,21836.0,11220.0,55854.0,0.0,7.209281,1.6886187,11.88352,2.2304296,279.38553
12.8,51.2,102117.5,1.0000075,2019-01-01 09:00:00,211592.0,82804.0,337788.0,0.0,6.889867,1.8138709,11.311882,2.5810146,279.37216
12.8,51.2,102078.2,0.99999225,2019-01-01 10:00:00,631762.0,135692.0,694196.0,0.0,7.017988,1.6371684,11.634373,2.1541443,279.33313
12.8,51.2,101961.586,0.99999225,2019-01-01 11:00:00,1203286.0,201936.0,1119758.0,0.0,7.516684,1.5039034,12.357178,2.0221338,279.3702
12.8,51.2,101864.53,1.0000075,2019-01-01 12:00:00,1798152.0,264440.0,1529362.0,0.0,7.7618055,1.3069582,12.754694,1.7191591,279.28375
