longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
5.8,53.2,102795.23,0.9456986,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,6.62873,1.7670593,10.824787,2.401394,281.28223
5.8,53.2,102741.766,0.9615991,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,6.8271403,1.7269955,11.382988,2.2774982,280.77136
5.8,53.2,102678.555,0.6687826,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,7.159456,1.770433,11.952946,2.3494549,280.59845
5.8,53.2,102631.61,0.99999225,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,7.4997787,1.1909838,12.222248,1.3858867,281.0105
5.8,53.2,102556.945,0.99999225,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,7.760026,0.5828576,12.474752,0.32601547,281.4675
5.8,53.2,102464.766,1.0000075,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,7.873467,-0.29432917,12.510025,-1.0508971,281.8247
5.8,53.2,102398.15,0.99999225,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,7.7217674,-1.0218036,12.268158,-2.3255556,282.1434
5.8,53.2,102431.4,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,6.9588213,-4.1425633,10.790634,-7.053046,282.54755
5.8,53.2,102497.664,0.98252004,2019-01-01 08:00:00,0.0,0.0,0.0,0.0,4.3572407,-5.2740498,6.6279254,-8.80489,282.11374
5.8,53.2,102495.55,0.4317247,2019-01-01 09:00:00,58734.0,39532.0,140080.0,0.0,5.2278447,-4.7207475,7.9990716,-7.893801,281.63943
5.8,53.2,102494.08,0.3107313,2019-01-01 10:00:00,313998.0,286876.0,599332.0,3599.4375,6.37916,-5.6506495,9.650719,-9.065124,281.47986
5.8,53.2,102514.055,0.34709495,2019-01-01 11:00:00,754500.0,742566.0,1325446.0,7198.867,6.7746463,-6.1208725,10.030317,-9.572607,281.4265
5.8,53.2,102495.664,0.46204552,2019-01-01 12:00:00,1279338.0,1270375.0,2145540.0,10801.109,5.5957494,-4.9729385,8.750431,-8.578741,281.41367
5.8,53.2,102546.664,0.837798,2019-01-01 13:00:00,1757490.0,1698819.0,2858356.0,14400.547,6.054407,-7.4121923,9.046608,-11.521385,281.16318
5.8,53.2,102599.71,0.944371,2019-01-01 14:00:00,2080524.0,1877249.0,3263526.0,14400.547,5.818628,-7.1734962,8.729715,-11.247084,281.06088
5.8,53.2,102670.38,0.5826116,2019-01-01 15:00:00,2193474.0,1930671.0,3455028.0,14400.547,5.2220616,-8.047309,7.7482452,-12.412996,280.33215
5.8,53.2,102700.11,0.8506771,2019-01-01 16:00:00,2197238.0,1937615.0,3477194.0,14400.547,5.3848825,-7.361585,8.062338,-11.714531,279.7635
5.8,53.2,102739.48,0.69235873,2019-01-01 17:00:00,2197238.0,1937615.0,3477194.0,14400.547,4.9667077,-8.253532,7.498539,-12.962679,279.86328
5.8,53.2,102805.625,0.4234845,2019-01-01 18:00:00,2197238.0,1937615.0,3477194.0,14400.547,5.1780195,-8.8447895,7.684979,-13.860784,279.76694
5.8,53.2,102861.375,0.5422042,2019-01-01 19:00:00,2197238.0,1937615.0,3477194.0,14400.547,5.138871,-9.663357,7.6485868,-15.160871,279.41614
5.8,53.2,102886.17,0.45772704,2019-01-01 20:00:00,2197238.0,1937615.0,3477194.0,14400.547,4.863054,-9.169096,7.187805,-14.40722,278.96555
5.8,53.2,102894.87,0.44005644,2019-01-01 21:00:00,2197238.0,1937615.0,3477194.0,14400.547,4.5552063,-8.592176,6.813246,-13.640586,279.63007
5.8,53.2,102927.12,0.79708534,2019-01-01 22:00:00,2197238.0,1937615.0,3477194.0,14400.547,4.552537,-8.547474,6.7712545,-13.699558,279.85242
5.8,53.2,102961.6,0.14429483,2019-01-01 23:00:00,2197238.0,1937615.0,3477194.0,14400.547,4.7749705,-8.9029875,7.07471,-14.018222,279.97742
5.8,53.2,103107.14,0.3352381,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,3.4459138,-9.784051,5.183355,-15.522501,279.33313
5.8,53.2,103111.516,0.20373091,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,3.7269182,-9.100531,5.5147276,-14.353346,279.47348
5.8,53.2,103196.41,0.3072215,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,3.1168723,-9.250613,4.559804,-14.7079735,279.68167
5.8,53.2,103253.414,0.26512027,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,2.9086182,-9.3496685,4.173915,-14.798889,279.68054
5.8,53.2,103272.54,0.052859247,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,2.757842,-9.0246315,4.0185614,-14.340054,279.45276
5.8,53.2,103284.33,0.58340496,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,2.0122924,-9.198299,2.82847,-14.689896,279.3159
5.8,53.2,103348.53,0.78185606,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,1.4597247,-9.023774,1.9683259,-14.311874,279.39294
5.8,53.2,103425.56,0.6503183,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,0.8702266,-8.911427,1.0696998,-13.888128,279.5329
5.8,53.2,103494.88,0.9132717,2019-01-02 08:00:00,0.0,0.0,0.0,-0.0078125,0.5134177,-7.8955803,0.48142385,-12.545647,279.4405
5.8,53.2,103587.18,0.8782052,2019-01-02 09:00:00,65892.0,54174.0,150674.0,904.1328,-0.13300323,-7.2163486,-0.48597097,-11.408392,279.46274
5.8,53.2,103613.875,0.7036506,2019-01-02 10:00:00,323468.0,203974.0,499400.0,920.3594,-0.5459018,-6.287122,-1.0763845,-9.884076,279.56665
5.8,53.2,103645.53,0.8416584,2019-01-02 11:00:00,782462.0,635726.0,1192190.0,4520.6797,-0.33348227,-6.3994694,-0.7375293,-9.775614,279.81934
5.8,53.2,103648.34,0.6386447,2019-01-02 12:00:00,1318580.0,1017819.0,1872556.0,8120.992,0.36680698,-5.4822493,0.25338268,-8.5182,279.73267
5.8,53.2,103673.555,0.8816843,2019-01-02 13:00:00,1813516.0,1434386.0,2569230.0,11721.309,0.48842716,-5.4174995,0.5017338,-8.409206,279.65408
5.8,53.2,103688.38,0.83009166,2019-01-02 14:00:00,2142974.0,1660112.0,3031350.0,14510.223,0.61476827,-5.0341454,0.64390373,-8.245982,279.3642
5.8,53.2,103713.07,0.7600348,2019-01-02 15:00:00,2260530.0,1734396.0,3252702.0,14524.129,0.14938974,-4.6846666,-0.13001251,-7.803628,279.04672
5.8,53.2,103744.875,0.94131887,2019-01-02 16:00:00,2264274.0,1740553.0,3276002.0,14524.129,0.3576436,-4.2833023,0.21739483,-7.690381,278.88876
5.8,53.2,103769.414,0.89239657,2019-01-02 17:00:00,2264274.0,1740553.0,3276002.0,14524.129,0.9785187,-4.290163,1.2489262,-7.6276426,279.00607
5.8,53.2,103766.3,0.80444026,2019-01-02 18:00:00,2264274.0,1740553.0,3276002.0,14524.129,0.80247474,-4.6263485,0.98846006,-7.9322934,278.89526
5.8,53.2,103763.555,0.9965281,2019-01-02 19:00:00,2264274.0,1740553.0,3276002.0,14524.129,1.1684465,-4.724117,1.5297022,-8.133799,278.73923
5.8,53.2,103766.82,0.9523058,2019-01-02 20:00:00,2264274.0,1740553.0,3276002.0,14524.129,1.6074464,-3.678683,2.1112082,-6.723262,278.75916
5.8,53.2,103749.55,0.8799142,2019-01-02 21:00:00,2264274.0,1740553.0,3276002.0,14524.129,1.2411966,-4.127645,1.7755594,-7.1757183,278.65027
5.8,53.2,103739.69,0.9723264,2019-01-02 22:00:00,2264274.0,1740553.0,3276002.0,14524.129,1.2439735,-4.516145,1.7381465,-7.6675186,278.29138
5.8,53.2,103730.71,0.97286046,2019-01-02 23:00:00,2264274.0,1740553.0,3276002.0,14524.129,1.3397703,-4.257145,1.7196181,-7.401149,278.2285
5.8,53.2,103809.32,0.9486437,2019-01-03 00:00:00,0.0,0.0,0.0,-0.0078125,1.2054379,-3.2871442,1.812273,-6.3481054,278.444
5.8,53.2,103825.94,0.99097383,2019-01-03 01:00:00,0.0,0.0,0.0,-0.0078125,1.031995,-4.0269485,1.4324436,-7.219573,278.54285
5.8,53.2,103837.36,0.99825263,2019-01-03 02:00:00,0.0,0.0,0.0,-0.0078125,0.77267575,-4.1939583,1.036603,-7.349259,278.6982
5.8,53.2,103842.92,0.8821118,2019-01-03 03:00:00,0.0,0.0,0.0,-0.0078125,1.2771142,-4.0123296,1.742445,-7.1128054,278.6792
5.8,53.2,103811.95,0.75820386,2019-01-03 04:00:00,0.0,0.0,0.0,-0.0078125,1.1273379,-3.5024407,1.6179109,-6.6527557,278.46252
5.8,53.2,103815.19,0.9710448,2019-01-03 05:00:00,0.0,0.0,0.0,-0.0078125,0.88120437,-4.7313128,1.1882677,-8.208988,278.3732
5.8,53.2,103836.984,0.9991834,2019-01-03 06:00:00,0.0,0.0,0.0,-0.0078125,1.0127234,-3.6340106,1.4333334,-6.7667904,278.69772
5.8,53.2,103837.586,0.739816,2019-01-03 07:00:00,0.0,0.0,0.0,-0.0078125,0.8568616,-3.453268,1.2514248,-6.5549326,278.84216
5.8,53.2,103866.16,0.89360225,2019-01-03 08:00:00,0.0,0.0,0.0,-0.0078125,0.967757,-3.6441994,1.3848538,-7.0356646,278.6488
5.8,53.2,103881.79,0.8636782,2019-01-03 09:00:00,57974.0,41774.0,144990.0,-0.0078125,0.81764245,-3.8661408,1.006804,-7.0177774,279.16098
5.8,53.2,103884.12,0.81641924,2019-01-03 10:00:00,308938.0,214661.0,538426.0,1233.6641,0.599571,-3.7996912,0.7319393,-6.462699,279.51355
5.8,53.2,103866.68,0.58845603,2019-01-03 11:00:00,739162.0,487225.0,1094220.0,2315.211,0.77639484,-4.183769,0.7412791,-6.5839996,279.97635
5.8,53.2,103848.79,0.7896234,2019-01-03 12:00:00,1252534.0,891730.0,1810862.0,5916.199,0.7077615,-4.1895285,0.79465103,-6.4789095,280.22437
5.8,53.2,103839.766,0.77094555,2019-01-03 13:00:00,1731578.0,1205241.0,2420272.0,7558.3164,0.1363802,-4.2555346,-0.0059256554,-6.581205,280.01578
5.8,53.2,103864.73,0.5636439,2019-01-03 14:00:00,2058824.0,1438927.0,2902814.0,9733.91,0.7719996,-3.460356,1.0245943,-5.9014716,279.68793
5.8,53.2,103926.06,0.98389333,2019-01-03 15:00:00,2183924.0,1579966.0,3198080.0,11984.527,1.0272617,-3.6747663,1.4070921,-7.0038023,279.10254
5.8,53.2,103934.26,0.9538014,2019-01-03 16:00:00,2189264.0,1584929.0,3220734.0,11984.527,0.6337185,-3.6898282,0.9231882,-6.6611404,279.46652
5.8,53.2,103943.88,0.9581809,2019-01-03 17:00:00,2189264.0,1584929.0,3220734.0,11984.527,0.4227469,-3.4590268,0.24759007,-6.7522564,279.05978
5.8,53.2,103960.8,0.73772544,2019-01-03 18:00:00,2189264.0,1584929.0,3220734.0,11984.527,0.12218022,-2.7333987,0.010975361,-5.8394237,278.87164
5.8,53.2,103905.695,0.836745,2019-01-03 19:00:00,2189264.0,1584929.0,3220734.0,11984.527,1.3589332,-2.295275,2.084914,-5.71924,278.53143
5.8,53.2,103873.74,0.7845419,2019-01-03 20:00:00,2189264.0,1584929.0,3220734.0,11984.527,1.1942809,-3.0395093,1.7793605,-6.250841,279.1002
5.8,53.2,103845.86,0.85398835,2019-01-03 21:00:00,2189264.0,1584929.0,3220734.0,11984.527,1.6074336,-2.1969297,2.7453897,-5.329623,278.8531
5.8,53.2,103818.87,0.9744171,2019-01-03 22:00:00,2189264.0,1584929.0,3220734.0,11984.527,1.8603289,-2.3541934,3.2075005,-5.430801,278.9277
5.8,53.2,103821.05,0.74100626,2019-01-03 23:00:00,2189264.0,1584929.0,3220734.0,11984.527,1.6277192,-2.0028973,2.8192205,-4.918206,279.0327
5.8,53.2,103859.88,0.9954754,2019-01-04 00:00:00,0.0,-1.0,0.0,0.0,1.6807414,-0.35300517,3.2230759,-2.7631073,278.07858
5.8,53.2,103859.72,0.99462086,2019-01-04 01:00:00,0.0,-1.0,0.0,0.0,2.435612,-1.1090806,4.4265833,-3.5934153,278.38055
5.8,53.2,103830.61,0.99375105,2019-01-04 02:00:00,0.0,-1.0,0.0,0.0,2.9828649,-1.5549359,5.037904,-3.9431975,278.7342
5.8,53.2,103816.45,0.99999225,2019-01-04 03:00:00,0.0,-1.0,0.0,0.0,2.9817367,-3.3768487,4.8054295,-6.2139516,279.01004
5.8,53.2,103768.945,0.991691,2019-01-04 04:00:00,0.0,-1.0,0.0,0.0,4.2620454,-3.6783624,6.724536,-6.268852,279.1171
