longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
12.8,53.2,102404.02,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,5.2963543,1.7101264,9.106514,2.4760551,280.12366
12.8,53.2,102337.58,1.0000075,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,5.9298444,1.7603116,9.665276,2.3213215,280.386
12.8,53.2,102233.3,0.99988544,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,7.105627,0.9096937,11.423859,1.0493684,280.16516
12.8,53.2,102117.86,0.9979322,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,7.56295,0.6203909,12.200972,0.6663213,279.6884
12.8,53.2,101951.836,0.99999225,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,7.3249464,2.096426,11.909834,2.9202385,279.31586
12.8,53.2,101799.2,1.0000075,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,7.1612353,2.3996458,11.695959,3.325467,279.34155
12.8,53.2,101637.234,0.99999225,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,7.2942505,2.8631206,11.958544,4.051525,279.54016
12.8,53.2,101545.29,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,7.6287904,2.1660104,12.4517975,2.9765053,279.76
12.8,53.2,101541.414,0.99999225,2019-01-01 08:00:00,6776.0,3740.0,31030.0,0.0,7.566064,0.67184114,12.312387,0.5337701,280.16565
12.8,53.2,101456.11,0.72954637,2019-01-01 09:00:00,132528.0,28848.0,221646.0,0.0,7.4419465,-0.25046968,11.950146,-0.72573996,280.49023
12.8,53.2,101412.76,0.25848243,2019-01-01 10:00:00,472128.0,253220.0,685330.0,2663.75,7.8645697,-1.562876,12.423244,-2.7962487,280.61722
12.8,53.2,101333.445,0.63141185,2019-01-01 11:00:00,970610.0,771948.0,1492126.0,6263.1875,8.134159,-2.2038968,12.655594,-3.819871,280.3865
12.8,53.2,101261.48,0.4458856,2019-01-01 12:00:00,1490930.0,1216953.0,2235084.0,9862.617,8.009596,-1.775425,12.469154,-3.1219468,280.08167
12.8,53.2,101229.46,0.69332004,2019-01-01 13:00:00,1920136.0,1596249.0,2882294.0,13464.859,8.068763,-2.2878199,12.605764,-3.941061,279.9458
12.8,53.2,101182.52,0.81178033,2019-01-01 14:00:00,2146788.0,1784294.0,3272392.0,16165.133,8.444675,-2.7825027,13.227793,-4.7228446,279.428
12.8,53.2,101173.414,0.55135995,2019-01-01 15:00:00,2190462.0,1819019.0,3382328.0,16614.71,9.463865,-3.705657,14.783138,-6.0516057,278.38553
12.8,53.2,101116.43,0.09850076,2019-01-01 16:00:00,2190462.0,1819019.0,3382328.0,16614.71,8.932249,-2.6817105,14.129198,-4.73096,277.89392
12.8,53.2,101063.32,0.112081796,2019-01-01 17:00:00,2190462.0,1819019.0,3382328.0,16614.71,9.307717,-2.847448,14.752905,-5.0085063,277.51102
12.8,53.2,101040.52,0.7524052,2019-01-01 18:00:00,2190462.0,1819019.0,3382328.0,16614.71,9.606222,-3.4462967,15.119066,-5.9883056,277.3401
12.8,53.2,101027.484,0.98870015,2019-01-01 19:00:00,2190462.0,1819019.0,3382328.0,16614.71,9.374002,-4.017733,14.620214,-6.836635,277.6222
12.8,53.2,101028.95,0.9969404,2019-01-01 20:00:00,2190462.0,1819019.0,3382328.0,16614.71,8.817919,-4.6448374,13.672337,-7.6746855,277.83612
12.8,53.2,101099.98,0.98621285,2019-01-01 21:00:00,2190462.0,1819019.0,3382328.0,16614.71,8.04563,-4.8767853,12.370056,-8.052322,277.25858
12.8,53.2,101159.195,0.99478877,2019-01-01 22:00:00,2190462.0,1819019.0,3382328.0,16614.71,7.5255814,-4.8413606,11.65061,-8.11995,277.1459
12.8,53.2,101219.71,0.06785947,2019-01-01 23:00:00,2190462.0,1819019.0,3382328.0,16614.71,6.9236765,-5.219226,10.787834,-8.764313,277.48535
12.8,53.2,101476.7,0.047701508,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,6.0865765,-5.1919465,9.514718,-8.855814,276.72968
12.8,53.2,101516.29,0.07254413,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,6.0010533,-5.43894,9.387157,-9.362502,276.55328
