longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
6.8,48.2,103540.39,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,-0.28494334,0.5385761,0.33599257,0.3238516,276.50214
6.8,48.2,103515.305,0.85107386,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,-0.7057873,1.1273036,-0.2250073,0.74801636,277.1059
6.8,48.2,103478.766,0.8450005,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,-0.76273024,1.1407986,-0.61804295,0.7496395,276.73734
6.8,48.2,103446.63,0.8997672,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,-0.19819427,0.8380008,-0.20653129,0.5510826,276.349
6.8,48.2,103398.45,0.95123786,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0028854609,0.86583424,0.8432441,0.3812003,275.93643
6.8,48.2,103351.46,0.94167006,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,-0.07229698,1.1450157,1.2418786,0.7041931,275.8248
6.8,48.2,103305.58,0.98647225,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,-0.2280004,1.7025356,1.4843067,1.5563102,275.69238
6.8,48.2,103318.8,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,0.5095886,0.86709976,2.4344232,-0.05162096,275.80157
6.8,48.2,103377.07,0.99999225,2019-01-01 08:00:00,14306.0,8014.0,40782.0,0.0,1.7948084,-0.73165727,2.6253424,-1.7812829,276.17706
6.8,48.2,103386.47,1.0000075,2019-01-01 09:00:00,228158.0,72654.0,304986.0,0.0,2.3282037,-0.9657142,3.3800607,-1.4404359,276.16272
6.8,48.2,103362.21,0.99999225,2019-01-01 10:00:00,751488.0,211552.0,767784.0,0.0,2.8985229,-0.28589487,4.1896477,-0.5293474,276.0234
6.8,48.2,103332.89,0.99999225,2019-01-01 11:00:00,1508248.0,443938.0,1392828.0,0.0,3.1316328,0.47405243,4.555249,0.45532084,276.30453
6.8,48.2,103242.83,1.0000075,2019-01-01 12:00:00,2360638.0,726006.0,2084366.0,0.0,4.1895256,-0.97878766,6.223132,-1.5053592,276.76547
6.8,48.2,103254.11,0.9570823,2019-01-01 13:00:00,3145258.0,941296.0,2689904.0,0.0,4.0502825,-0.7725644,6.1777816,-1.2202382,276.5911
6.8,48.2,103242.95,0.99999225,2019-01-01 14:00:00,3719040.0,1176352.0,3251114.0,0.0,3.9866667,0.25306892,6.507551,0.07335615,276.96906
