longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
14.8,51.2,102793.46,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,4.202427,0.7329912,7.53941,0.71393156,279.27237
14.8,51.2,102725.26,0.99753547,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,4.376815,0.71907425,7.789117,0.74477005,279.5367
14.8,51.2,102627.734,0.98981416,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,4.705571,1.1960444,8.305326,1.4589252,279.63403
14.8,51.2,102518.055,0.9986342,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,4.819902,1.5971045,8.61382,2.1492748,279.4221
14.8,51.2,102406.195,0.9527638,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,5.336392,1.2141786,9.136747,1.4816484,279.7936
14.8,51.2,102303.734,0.92035246,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,5.818628,0.87216043,9.77949,1.0277271,279.64688
14.8,51.2,102224.9,0.9982832,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,6.6714373,0.88059473,11.030262,1.1894941,279.0372
14.8,51.2,102134.484,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,7.0371175,1.4216671,11.493284,1.7705564,278.95618
14.8,51.2,102033.26,0.99999225,2019-01-01 08:00:00,35390.0,12288.0,71812.0,0.0,6.2270155,1.6127081,10.19828,2.1157312,279.1538
14.8,51.2,101911.47,0.9987868,2019-01-01 09:00:00,256018.0,79064.0,350202.0,0.0,6.8471594,0.7911892,11.138319,0.8827319,279.16714
14.8,51.2,101856.77,0.99999225,2019-01-01 10:00:00,692002.0,141034.0,717248.0,0.0,7.5113454,0.5229726,12.120909,0.474257,279.15823
14.8,51.2,101712.9,0.99999225,2019-01-01 11:00:00,1274068.0,244138.0,1176500.0,0.0,7.649699,0.44748402,12.35214,0.33142614,279.12167
14.8,51.2,101614.44,1.0000075,2019-01-01 12:00:00,1863662.0,318396.0,1601176.0,0.0,7.7991743,0.016059875,12.643837,-0.32321644,279.04065
14.8,51.2,101551.99,0.99999225,2019-01-01 13:00:00,2329012.0,373420.0,1941624.0,0.0,7.657262,-0.6241174,12.508905,-1.2835383,278.845
14.8,51.2,101495.83,0.94275355,2019-01-01 14:00:00,2580512.0,410816.0,2181890.0,0.0,7.986908,-0.74346566,12.889065,-1.5270004,278.86823
14.8,51.2,101450.83,0.55688393,2019-01-01 15:00:00,2633976.0,438594.0,2297146.0,0.0,8.905558,-1.7952459,13.98139,-2.9212258,278.6143
14.8,51.2,101462.695,0.6184717,2019-01-01 16:00:00,2633976.0,438594.0,2297146.0,0.0,8.455353,-2.9874606,13.363842,-4.789932,277.54562
14.8,51.2,101440.37,0.5658413,2019-01-01 17:00:00,2633976.0,438594.0,2297146.0,0.0,7.533589,-2.0259292,12.277115,-3.638086,277.23138
14.8,51.2,101427.8,0.9896615,2019-01-01 18:00:00,2633976.0,438594.0,2297146.0,0.0,9.46164,-2.8541956,14.602858,-4.3993106,276.12717
14.8,51.2,101381.914,0.84988356,2019-01-01 19:00:00,2633976.0,438594.0,2297146.0,0.0,8.297424,-1.4797962,13.195318,-2.6755998,276.14395
14.8,51.2,101394.016,0.7468202,2019-01-01 20:00:00,2633976.0,438594.0,2297146.0,0.0,9.179151,-3.4467182,14.358191,-5.33691,275.0555
14.8,51.2,101357.53,0.6984473,2019-01-01 21:00:00,2633976.0,438594.0,2297146.0,0.0,9.059926,-2.3848166,14.382265,-3.981638,274.73932
14.8,51.2,101296.02,0.9957806,2019-01-01 22:00:00,2633976.0,438594.0,2297146.0,0.0,9.192052,-1.7657254,14.637569,-3.2480059,274.96017
14.8,51.2,101264.24,0.99980915,2019-01-01 23:00:00,2633976.0,438594.0,2297146.0,0.0,9.268569,-1.9445364,14.676762,-3.4844346,275.24722
14.8,51.2,101473.664,0.9927132,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,8.154123,-2.7245855,13.062545,-4.6922593,274.55756
14.8,51.2,101541.2,0.9992596,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,7.827859,-2.986587,12.3834095,-5.0963335,274.40073
14.8,51.2,101593.84,1.0000073,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,7.4918756,-3.270029,11.84181,-5.576968,274.64304
14.8,51.2,101606.22,0.9389689,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,7.5471325,-3.2966151,11.903097,-5.5844116,274.91644
14.8,51.2,101607.93,0.89239657,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,7.656535,-3.3879514,12.1314945,-5.7098875,274.88538
14.8,51.2,101627.57,0.5335824,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,7.189213,-3.8206186,11.387153,-6.3271637,274.77917
14.8,51.2,101683.92,0.47655725,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,6.3403687,-4.622061,10.127935,-7.5973377,274.29144
14.8,51.2,101721.51,0.9872502,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,6.1207304,-5.0525837,9.629808,-8.416651,274.25848
14.8,51.2,101811.734,0.99024117,2019-01-02 08:00:00,36690.0,20520.0,85434.0,-0.0078125,5.5165157,-5.508836,8.542335,-8.936098,274.653
14.8,51.2,101895.66,1.0000073,2019-01-02 09:00:00,274048.0,93574.0,360376.0,-0.0078125,5.191084,-5.9642296,7.9355307,-9.514561,274.7228
14.8,51.2,102032.22,0.82943547,2019-01-02 10:00:00,744276.0,215055.0,765022.0,-0.0078125,4.1561995,-7.313259,6.2366214,-11.264307,274.29874
14.8,51.2,102103.91,0.640659,2019-01-02 11:00:00,1356768.0,490441.0,1359952.0,-0.0078125,3.0599494,-7.8788567,4.4404383,-11.950701,273.9391
14.8,51.2,102224.75,0.7657114,2019-01-02 12:00:00,1989476.0,945997.0,2130410.0,3600.3125,2.3710449,-7.177327,3.3554595,-10.94796,273.7025
14.8,51.2,102306.305,0.6449622,2019-01-02 13:00:00,2500886.0,1241083.0,2701264.0,5811.9688,2.244704,-7.6318636,3.250703,-11.727928,273.90457
14.8,51.2,102396.6,0.6577803,2019-01-02 14:00:00,2780924.0,1468450.0,3143192.0,8628.703,2.6770396,-6.861725,3.9832864,-10.916592,273.94827
14.8,51.2,102491.8,0.5919809,2019-01-02 15:00:00,2846068.0,1526318.0,3293866.0,9980.266,2.8472528,-5.9706616,4.339957,-9.688419,273.58978
14.8,51.2,102571.94,0.31439352,2019-01-02 16:00:00,2846068.0,1526318.0,3293866.0,9980.266,2.6900902,-6.0045376,4.0727215,-9.833035,272.8739
