longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
11.8,47.2,103441.05,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.46243274,0.06624508,0.16242981,-0.5488243,269.89847
11.8,47.2,103419.43,0.9520161,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,0.37879777,0.12528658,0.25928903,-0.41627264,269.91476
11.8,47.2,103450.16,0.9250524,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,0.61190796,-0.22643137,0.32591486,-0.93295336,269.80856
11.8,47.2,103419.375,0.7531835,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.48423123,0.2054143,0.49443865,-0.19769812,269.38168
11.8,47.2,103255.41,0.6281463,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.2898245,0.8645692,0.7878158,1.4540563,269.54422
11.8,47.2,103156.35,0.57057184,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,0.41839087,0.887764,1.4165612,1.1305223,269.48297
11.8,47.2,103096.016,0.8673558,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,0.31518185,1.0450673,1.3051451,2.0746136,269.9553
11.8,47.2,102939.516,0.85345435,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,0.411273,1.1989965,1.4333576,2.5415192,270.03137
11.8,47.2,102845.336,0.9487963,2019-01-01 08:00:00,87348.0,67846.0,156038.0,1348.7344,0.46465707,1.3242488,1.6741061,2.2174444,269.57584
11.8,47.2,102761.21,0.96234685,2019-01-01 09:00:00,501494.0,328546.0,625930.0,4535.117,0.82766825,1.1559806,1.9103755,0.9503603,270.69885
11.8,47.2,102732.016,0.9427993,2019-01-01 10:00:00,1246206.0,733484.0,1319240.0,8137.3594,1.1061548,0.41627645,1.9585252,0.40284157,272.7329
11.8,47.2,102620.57,0.9487505,2019-01-01 11:00:00,2203262.0,1307770.0,2221786.0,11736.797,1.3143524,-0.0012307167,1.8868605,0.4012184,273.0363
11.8,47.2,102524.805,0.36397207,2019-01-01 12:00:00,3208510.0,1952039.0,3209444.0,15336.227,1.1497518,-0.6405649,1.6203576,-0.48877048,272.7181
11.8,47.2,102544.78,0.031663716,2019-01-01 13:00:00,4097044.0,2626225.0,4198876.0,18935.664,0.9500066,-0.9534843,1.4725492,-0.8831787,272.59015
11.8,47.2,102641.95,0.37109828,2019-01-01 14:00:00,4712240.0,3127323.0,4962226.0,22535.094,0.9295427,-0.5903797,1.3185822,-0.65757084,273.25516
11.8,47.2,102559.65,0.6326021,2019-01-01 15:00:00,4961482.0,3352763.0,5356758.0,26137.336,1.3139076,0.75998163,2.192555,0.6560421,270.09412
11.8,47.2,102492.086,0.61766297,2019-01-01 16:00:00,4976542.0,3371995.0,5401088.0,27073.02,1.1693258,0.75196886,2.3207676,0.121507645,269.60797
11.8,47.2,102549.95,0.24665624,2019-01-01 17:00:00,4976542.0,3371995.0,5401088.0,27073.02,1.0870255,-0.14883423,1.3936062,-1.1596432,270.4622
11.8,47.2,102626.2,0.6417731,2019-01-01 18:00:00,4976542.0,3371995.0,5401088.0,27073.02,0.6359308,-0.28758144,0.79845357,-0.9562173,270.84708
11.8,47.2,102645.01,0.20142677,2019-01-01 19:00:00,4976542.0,3371995.0,5401088.0,27073.02,0.82900286,0.07763147,1.4249594,-0.45143938,267.61145
11.8,47.2,102656.81,0.7252279,2019-01-01 20:00:00,4976542.0,3371995.0,5401088.0,27073.02,0.55051637,0.196558,1.6265163,-0.36595726,267.56995
11.8,47.2,102632.08,0.9253423,2019-01-01 21:00:00,4976542.0,3371995.0,5401088.0,27073.02,0.73424625,0.46688318,2.1528037,0.23674631,268.26706
11.8,47.2,102576.625,0.76314795,2019-01-01 22:00:00,4976542.0,3371995.0,5401088.0,27073.02,1.0843563,0.9590354,2.9343963,1.1056352,267.81796
11.8,47.2,102555.0,0.99903095,2019-01-01 23:00:00,4976542.0,3371995.0,5401088.0,27073.02,1.0376453,0.4259758,2.8448155,-0.19174671,267.52942
11.8,47.2,102590.4,0.9067711,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,1.0632088,0.84181046,2.7604136,0.28795004,267.11176
11.8,47.2,102548.586,0.9477279,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,1.5868986,-0.21648765,3.4138951,-1.2469988,267.6478
11.8,47.2,102504.625,0.9503373,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,1.3861415,-1.6637145,3.0251558,-3.2599242,267.63513
11.8,47.2,102513.81,0.91937554,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,1.0940304,-3.1572528,2.19031,-5.7736883,267.20914
11.8,47.2,102687.74,0.9989086,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,1.3364382,-3.7142742,2.4336731,-6.677538,266.0907
11.8,47.2,102713.02,0.9888525,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,1.4388993,-3.024751,2.5533948,-5.402047,265.25787
11.8,47.2,102846.695,0.74411905,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,1.390862,-3.0899298,2.1885285,-5.6210976,264.84146
11.8,47.2,102917.2,1.0000073,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,1.6885266,-1.9364364,2.897595,-3.8963404,264.25943
11.8,47.2,102943.81,0.9998394,2019-01-02 08:00:00,71882.0,15595.0,100966.0,-0.0078125,1.4769404,-2.09338,2.661002,-3.7639532,264.31464
11.8,47.2,102952.195,1.0000073,2019-01-02 09:00:00,441024.0,56637.0,359598.0,-0.0078125,1.5249777,-2.361385,2.5615902,-4.1733437,264.15323
11.8,47.2,102934.92,0.99201125,2019-01-02 10:00:00,1132138.0,143644.0,752594.0,-0.0078125,1.3816988,-2.3519514,2.322859,-4.189294,264.13022
11.8,47.2,102822.375,0.98970705,2019-01-02 11:00:00,2038896.0,242142.0,1206948.0,-0.0078125,1.5008202,-2.06465,2.8192058,-4.1462283,264.06656
11.8,47.2,102801.84,0.9848392,2019-01-02 12:00:00,3009298.0,381682.0,1745182.0,-0.0078125,1.4319575,-3.058627,2.5843942,-5.6934056,264.26865
11.8,47.2,102782.266,0.9827639,2019-01-02 13:00:00,3849416.0,516707.0,2241474.0,-0.0078125,1.2909,-2.531193,2.0887604,-4.6720557,264.17316
11.8,47.2,102839.28,0.97464585,2019-01-02 14:00:00,4407998.0,630801.0,2639130.0,-0.0078125,1.3478229,-2.8000555,2.3232155,-5.3286757,263.82385
11.8,47.2,102872.94,1.0000073,2019-01-02 15:00:00,4626638.0,683334.0,2847280.0,-0.0078125,1.41974,-2.973294,2.2387688,-5.804526,263.53168
11.8,47.2,102964.945,0.9693049,2019-01-02 16:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.6032813,-3.2820358,2.3773754,-6.2888827,263.3139
11.8,47.2,103111.586,1.0000073,2019-01-02 17:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.1942701,-2.6859927,1.3960843,-5.604084,262.53592
11.8,47.2,103253.05,0.99426967,2019-01-02 18:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.637435,-2.9381318,1.9761648,-5.7779417,261.9439
11.8,47.2,103379.0,0.99399495,2019-01-02 19:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.5333078,-2.669698,1.8464661,-5.3456893,261.55817
11.8,47.2,103486.43,0.99906117,2019-01-02 20:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.5052629,-2.3974051,1.8354204,-4.965009,261.16592
11.8,47.2,103581.03,1.0000073,2019-01-02 21:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.3000631,-1.8502461,1.7370775,-3.804892,260.62836
11.8,47.2,103590.516,0.99140084,2019-01-02 22:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.4058564,-1.4029994,2.042083,-3.2609875,260.58313
11.8,47.2,103656.875,0.99730635,2019-01-02 23:00:00,4637870.0,685797.0,2873686.0,-0.0078125,1.5474691,-1.4004264,2.538786,-3.0307717,260.64487
11.8,47.2,103701.08,0.9565176,2019-01-03 00:00:00,0.0,0.0,0.0,-0.0078125,1.2639284,-1.3791581,2.1836517,-2.8342865,261.0347
11.8,47.2,103766.17,0.9549001,2019-01-03 01:00:00,0.0,0.0,0.0,-0.0078125,1.5283191,-1.2905588,2.9797807,-2.6218698,261.29984
11.8,47.2,103792.79,0.9733032,2019-01-03 02:00:00,0.0,0.0,0.0,-0.0078125,1.3511572,-1.6086303,2.8539124,-2.86559,261.354
11.8,47.2,103792.56,0.9364054,2019-01-03 03:00:00,0.0,0.0,0.0,-0.0078125,1.1635141,-1.7229234,2.4505105,-3.2904234,261.191
11.8,47.2,103812.7,0.9951244,2019-01-03 04:00:00,0.0,0.0,0.0,-0.0078125,1.3714428,-1.4783893,2.811215,-2.7616177,261.11072
11.8,47.2,103783.84,0.99639094,2019-01-03 05:00:00,0.0,0.0,0.0,-0.0078125,1.4231715,-1.5408518,3.002019,-2.7560277,260.93683
11.8,47.2,103844.73,0.9947277,2019-01-03 06:00:00,0.0,0.0,0.0,-0.0078125,1.1060379,-1.7246954,2.493208,-3.0327284,260.9767
11.8,47.2,103886.23,0.9981611,2019-01-03 07:00:00,0.0,0.0,0.0,-0.0078125,0.96336174,-1.636096,2.1769803,-2.995276,260.87506
11.8,47.2,103951.47,0.9998244,2019-01-03 08:00:00,76280.0,18199.0,109498.0,-0.0078125,0.86632824,-1.642298,2.0213125,-2.9388177,260.9221
11.8,47.2,103933.2,0.98966146,2019-01-03 09:00:00,462262.0,91820.0,411560.0,-0.0078125,1.1141522,-1.6666629,2.169864,-2.9432898,261.09836
11.8,47.2,103894.57,0.8604431,2019-01-03 10:00:00,1183118.0,267602.0,909206.0,-0.0078125,1.0722284,-1.8744283,2.20589,-3.2764485,261.37347
11.8,47.2,103858.26,0.8779917,2019-01-03 11:00:00,2122136.0,503769.0,1530698.0,-0.0078125,0.8135853,-1.9891644,1.7282124,-3.509548,261.32452
11.8,47.2,103808.945,0.79453695,2019-01-03 12:00:00,3117604.0,792465.0,2208072.0,-0.0078125,0.8078377,-1.909868,1.4484553,-3.0271385,261.5331
11.8,47.2,103788.42,0.8387898,2019-01-03 13:00:00,3987970.0,1046004.0,2822014.0,-0.0078125,1.223357,-1.7198224,2.00708,-2.7101903,261.4495
11.8,47.2,103798.875,0.88818514,2019-01-03 14:00:00,4580672.0,1276795.0,3336274.0,1256.5938,1.5164857,-1.3552363,2.7916453,-2.4318128,261.3065
11.8,47.2,103805.79,0.92795163,2019-01-03 15:00:00,4814856.0,1350830.0,3588496.0,1850.5,1.5141191,-1.1930995,3.2817762,-2.3910065,260.9563
11.8,47.2,103776.09,0.98424435,2019-01-03 16:00:00,4828586.0,1359515.0,3626254.0,1850.5,1.6916192,-1.1164612,3.758119,-2.3334303,260.7843
11.8,47.2,103763.55,1.0000075,2019-01-03 17:00:00,4828586.0,1359515.0,3626254.0,1850.5,1.8610051,-1.3330865,3.9378042,-2.3345482,260.83798
11.8,47.2,103729.87,1.0000075,2019-01-03 18:00:00,4828586.0,1359515.0,3626254.0,1850.5,2.0760336,-1.2790408,4.1415067,-2.2098932,260.68213
