longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
10.8,48.2,103489.87,0.93661916,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,2.4394202,0.80131054,5.2310247,1.1283579,275.72745
10.8,48.2,103483.82,0.8712928,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,2.513713,0.86583424,5.196312,1.1202426,275.5654
10.8,48.2,103474.24,0.8242322,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,2.4056106,1.2091179,5.3575573,1.8852544,275.2141
10.8,48.2,103385.945,0.98380184,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,2.6751995,1.374434,5.746114,2.3748837,275.32727
10.8,48.2,103315.33,0.98665535,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,3.0769143,1.1804409,6.04509,2.0151005,275.41916
10.8,48.2,103234.73,0.97811,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,3.301127,1.684823,6.1173143,2.7655048,275.18152
10.8,48.2,103155.71,0.9887154,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,3.3509521,1.7927847,6.260084,3.0511665,275.27588
10.8,48.2,103109.18,0.9507495,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,3.8069406,1.7118134,7.11838,2.8715458,275.78427
10.8,48.2,103127.39,0.94951355,2019-01-01 08:00:00,45932.0,32588.0,92204.0,0.0,4.372366,0.8911381,7.63403,1.2966175,276.08813
10.8,48.2,103064.586,0.9657192,2019-01-01 09:00:00,346378.0,230784.0,484962.0,449.57812,4.7905407,0.96704817,7.5937185,1.0737143,276.3831
10.8,48.2,103001.79,0.9467973,2019-01-01 10:00:00,954798.0,589780.0,1119758.0,511.39844,4.3701415,0.8797512,7.4587874,1.1029301,277.04315
10.8,48.2,102881.17,0.46071795,2019-01-01 11:00:00,1764266.0,1140025.0,2004572.0,4110.828,5.237632,1.2989454,8.168156,1.8143797,277.6543
10.8,48.2,102836.35,0.6450997,2019-01-01 12:00:00,2630964.0,1977148.0,3203238.0,7713.0703,5.823521,0.11811733,8.742033,0.07389736,278.39047
10.8,48.2,102856.62,0.99826795,2019-01-01 13:00:00,3386970.0,2412537.0,4003826.0,10789.875,6.0375023,0.24126053,9.278398,0.08363581,278.1479
10.8,48.2,102825.07,0.99999225,2019-01-01 14:00:00,3887712.0,2594706.0,4487902.0,10789.875,5.262544,0.7005186,8.590305,0.90924215,277.77832
10.8,48.2,102833.414,0.93417764,2019-01-01 15:00:00,4078220.0,2675373.0,4759198.0,10789.875,5.540141,0.19782305,9.082439,0.058748722,277.39838
10.8,48.2,102841.875,0.98953944,2019-01-01 16:00:00,4088008.0,2682852.0,4792888.0,10789.875,6.0935555,0.81607103,10.120457,0.96334505,276.9651
10.8,48.2,102823.07,0.9832525,2019-01-01 17:00:00,4088008.0,2682852.0,4792888.0,10789.875,6.424981,1.726152,10.693214,2.3732605,276.6647
10.8,48.2,102788.414,1.0000075,2019-01-01 18:00:00,4088008.0,2682852.0,4792888.0,10789.875,6.955262,2.1908922,11.546473,3.1766844,276.46805
10.8,48.2,102787.65,0.99874103,2019-01-01 19:00:00,4088008.0,2682852.0,4792888.0,10789.875,6.910331,1.9159279,11.456331,2.8109512,276.33713
10.8,48.2,102779.13,0.99884784,2019-01-01 20:00:00,4088008.0,2682852.0,4792888.0,10789.875,6.9846234,1.3343701,11.46641,1.8160028,276.0234
10.8,48.2,102718.33,0.9992446,2019-01-01 21:00:00,4088008.0,2682852.0,4792888.0,10789.875,7.5140147,1.2339997,12.474752,1.5233073,275.94385
10.8,48.2,102700.29,0.98050576,2019-01-01 22:00:00,4088008.0,2682852.0,4792888.0,10789.875,7.643026,-0.20576715,12.475313,-0.58128595,275.849
10.8,48.2,102752.05,0.9700682,2019-01-01 23:00:00,4088008.0,2682852.0,4792888.0,10789.875,6.885418,-2.16552,11.323639,-3.4243805,275.2828
10.8,48.2,102787.164,0.9964976,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,6.1679344,-1.5800971,10.223072,-2.8250132,274.5748
10.8,48.2,102780.56,0.8290082,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,6.6119323,-1.8133686,10.601122,-3.2476957,274.79068
10.8,48.2,102855.22,0.8201424,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,6.4930887,-3.0058835,10.538054,-5.2032003,274.07864
10.8,48.2,102920.09,0.98575485,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,5.372126,-3.712988,8.673458,-6.4069147,273.41302
10.8,48.2,102947.89,0.4536068,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,5.251894,-3.6100738,8.325339,-6.280376,273.19217
10.8,48.2,102967.984,0.4951587,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,5.1224985,-2.460011,8.355269,-4.849104,272.39694
10.8,48.2,103008.46,0.8938768,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,5.4404335,-2.2293124,8.832375,-4.387609,272.10706
10.8,48.2,103028.7,0.9989696,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,5.695614,-2.171852,9.208644,-4.2041807,272.40228
10.8,48.2,103050.42,0.9845798,2019-01-02 08:00:00,44176.0,16416.0,86210.0,-0.0078125,6.0116053,-2.5363388,9.605578,-4.3301883,272.78842
