longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
5.8,50.2,103456.68,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,3.6899405,-0.4242201,6.055728,-0.8967042,277.94235
5.8,50.2,103454.8,1.0000075,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,3.9568605,-0.4756708,6.475638,-0.9199686,277.54117
5.8,50.2,103394.81,1.0000075,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,4.12591,-0.274508,6.756138,-0.53583956,277.1153
5.8,50.2,103347.46,0.99999225,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,3.7695718,0.059075832,6.2477665,-0.1068058,277.01053
5.8,50.2,103261.22,0.99999225,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,5.884913,-0.050994396,9.293514,-0.4243884,276.9226
5.8,50.2,103218.92,1.0000075,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,5.8733463,-1.3520138,9.12219,-2.2633376,276.26746
5.8,50.2,103184.26,0.99999225,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,4.906651,-2.3641522,7.8361464,-3.8566608,276.02884
5.8,50.2,103147.66,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,4.412404,-1.7467477,7.1950836,-2.9331284,276.24228
5.8,50.2,103181.44,0.91949785,2019-01-01 08:00:00,2258.0,2138.0,13298.0,0.0,4.654856,-2.4257238,7.4156766,-3.8436763,276.21756
5.8,50.2,103168.1,1.0000075,2019-01-01 09:00:00,129516.0,96160.0,257110.0,427.10156,5.159335,-1.7986197,8.022026,-3.0916493,276.17062
5.8,50.2,103107.01,0.99999225,2019-01-01 10:00:00,508272.0,253754.0,699516.0,975.02344,5.516563,-1.3216496,8.226943,-2.16974,276.58563
5.8,50.2,103044.2,0.99999225,2019-01-01 11:00:00,1089584.0,424170.0,1240334.0,975.02344,5.9552016,-0.7970245,8.926793,-1.419877,276.8569
5.8,50.2,102959.37,1.0000075,2019-01-01 12:00:00,1761254.0,581232.0,1798884.0,975.02344,5.8359776,-0.7890117,8.808659,-1.3852515,276.94235
5.8,50.2,102952.79,0.99999225,2019-01-01 13:00:00,2388500.0,694486.0,2287394.0,975.02344,5.468073,-1.1158481,8.374751,-1.9300652,277.16815
5.8,50.2,102964.19,0.99999225,2019-01-01 14:00:00,2833520.0,784769.0,2684584.0,975.02344,5.1686773,-1.498352,8.167036,-2.699946,277.38406
5.8,50.2,102973.234,0.99999225,2019-01-01 15:00:00,3025532.0,820028.0,2926622.0,975.02344,5.123746,-2.5864007,8.4419365,-4.769373,277.4952
5.8,50.2,103013.06,1.0000075,2019-01-01 16:00:00,3042852.0,825904.0,2981592.0,975.02344,4.7451644,-3.8781424,7.4621468,-6.7733355,277.8445
5.8,50.2,103062.414,0.82850486,2019-01-01 17:00:00,3042852.0,825904.0,2981592.0,975.02344,3.9888911,-5.3921328,6.0238147,-8.839516,277.76202
5.8,50.2,103117.17,0.9038415,2019-01-01 18:00:00,3042852.0,825904.0,2981592.0,975.02344,3.6734805,-5.8682594,5.536159,-9.430317,276.84058
5.8,50.2,103177.5,0.8143287,2019-01-01 19:00:00,3042852.0,825904.0,2981592.0,975.02344,3.9831076,-5.2500114,6.068045,-8.54141,275.8727
5.8,50.2,103192.42,0.6647541,2019-01-01 20:00:00,3042852.0,825904.0,2981592.0,975.02344,4.366138,-5.3613467,6.6312847,-8.729687,275.59012
5.8,50.2,103232.02,0.53268224,2019-01-01 21:00:00,3042852.0,825904.0,2981592.0,975.02344,3.9924498,-5.5102153,6.036132,-9.0440235,275.11926
5.8,50.2,103233.02,0.8857131,2019-01-01 22:00:00,3042852.0,825904.0,2981592.0,975.02344,4.314978,-5.427136,6.5209885,-8.974772,274.89346
5.8,50.2,103260.75,0.7513828,2019-01-01 23:00:00,3042852.0,825904.0,2981592.0,975.02344,3.9341722,-5.7864447,6.04397,-9.378378,274.76797
5.8,50.2,103380.414,0.8200356,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,3.3709426,-5.799567,5.0654144,-9.316778,274.17603
5.8,50.2,103421.484,0.57151777,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,3.3167963,-5.5105505,4.9827495,-8.980759,273.82367
5.8,50.2,103490.875,0.49058083,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,3.4464693,-5.534135,5.2902493,-9.188644,273.39462
5.8,50.2,103513.56,0.58508354,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,3.2693143,-5.2721334,5.068621,-8.8451805,273.36584
5.8,50.2,103506.375,0.50167453,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,3.3045788,-5.2455473,5.094276,-8.946732,273.31293
5.8,50.2,103466.86,0.5035362,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,3.1757388,-5.4042063,4.836304,-9.16844,273.46286
5.8,50.2,103489.17,0.5037041,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,2.9713721,-5.5384235,4.44899,-9.441721,273.54797
5.8,50.2,103529.945,0.50187296,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,2.996918,-5.6520576,4.5355744,-9.632061,273.68716
5.8,50.2,103571.984,0.30580235,2019-01-02 08:00:00,2246.0,5746.0,16310.0,-0.0078125,2.8119884,-5.5855923,4.235557,-9.472027,273.6331
5.8,50.2,103660.58,0.5160491,2019-01-02 09:00:00,140020.0,177297.0,334746.0,2700.8125,2.2805238,-5.786703,3.2482088,-9.399187,274.04068
5.8,50.2,103704.54,0.4999655,2019-01-02 10:00:00,545102.0,566367.0,970062.0,6301.133,2.2024977,-4.920082,3.0162477,-7.747802,274.6879
5.8,50.2,103698.31,0.61136055,2019-01-02 11:00:00,1165082.0,1083485.0,1789452.0,9899.125,1.9634221,-6.63317,2.8220563,-9.632061,275.2734
5.8,50.2,103679.04,0.60263205,2019-01-02 12:00:00,1892136.0,1656008.0,2682624.0,13499.441,1.6510408,-7.082132,2.3866396,-10.335469,275.61197
5.8,50.2,103683.93,0.822294,2019-01-02 13:00:00,2586994.0,2060263.0,3400270.0,17099.758,1.2600784,-6.492521,1.7335143,-9.73946,275.6116
5.8,50.2,103713.37,0.756632,2019-01-02 14:00:00,3090166.0,2349603.0,3957144.0,18124.445,1.1068034,-5.605317,1.5101049,-8.6059265,275.50232
5.8,50.2,103753.18,0.6548504,2019-01-02 15:00:00,3325280.0,2528952.0,4321402.0,20505.34,1.727956,-5.0341454,2.420133,-8.200258,275.04413
5.8,50.2,103796.18,0.32553303,2019-01-02 16:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.6202192,-4.0950556,2.4383051,-7.2772684,274.31293
5.8,50.2,103844.44,0.39270577,2019-01-02 17:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.6635361,-3.3545043,2.7579195,-6.852459,273.05145
5.8,50.2,103870.31,0.30874747,2019-01-02 18:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.4511168,-3.3360655,2.3948348,-6.88755,272.6546
5.8,50.2,103889.664,0.1657345,2019-01-02 19:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.2106528,-2.881958,2.0221293,-6.429777,272.1385
5.8,50.2,103912.57,0.5172088,2019-01-02 20:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.1537299,-2.3652444,1.8286505,-5.9018226,271.49088
5.8,50.2,103910.57,0.40570694,2019-01-02 21:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.2331443,-2.2305987,1.901695,-5.5030656,271.39886
5.8,50.2,103885.07,0.55764675,2019-01-02 22:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.3244984,-2.1546998,2.0100148,-5.167046,271.60056
5.8,50.2,103896.336,0.6165336,2019-01-02 23:00:00,3349988.0,2560143.0,4400624.0,21407.156,1.2767386,-2.049213,2.1603796,-5.004885,271.54724
5.8,50.2,103984.625,0.8404226,2019-01-03 00:00:00,0.0,0.0,0.0,-0.0078125,1.2037475,-1.7034316,1.7455583,-4.130587,272.04904
5.8,50.2,104028.82,0.78083384,2019-01-03 01:00:00,0.0,0.0,0.0,-0.0078125,1.3274903,-1.3490343,1.923909,-3.7812176,271.95258
5.8,50.2,104063.7,0.9338571,2019-01-03 02:00:00,0.0,0.0,0.0,-0.0078125,1.6067572,-1.7428582,2.6141841,-4.080278,272.2144
5.8,50.2,104057.086,0.98670113,2019-01-03 03:00:00,0.0,0.0,0.0,-0.0078125,1.7355716,-1.9723305,2.8410141,-3.9958704,272.5926
5.8,50.2,104001.766,0.8893448,2019-01-03 04:00:00,0.0,0.0,0.0,-0.0078125,1.3345904,-2.8534508,1.7975957,-5.3217974,272.69095
5.8,50.2,103939.59,0.6394078,2019-01-03 05:00:00,0.0,0.0,0.0,-0.0078125,1.0360522,-2.307236,1.4996033,-4.8198233,272.31558
5.8,50.2,103958.54,0.7308586,2019-01-03 06:00:00,0.0,0.0,0.0,-0.0078125,1.3122761,-1.9479656,2.1671953,-4.4218216,272.1545
5.8,50.2,103958.234,0.94910145,2019-01-03 07:00:00,0.0,0.0,0.0,-0.0078125,1.5117524,-2.2297115,2.6684453,-4.8181467,272.0709
5.8,50.2,104007.77,0.97763693,2019-01-03 08:00:00,2288.0,3723.0,14348.0,-0.0078125,1.3518333,-2.3400176,1.9688303,-4.7493906,272.69284
5.8,50.2,104021.61,0.99999225,2019-01-03 09:00:00,126626.0,93475.0,260528.0,108.359375,1.6726859,-2.1269362,2.1921022,-3.8002234,273.31766
5.8,50.2,103985.3,0.99999225,2019-01-03 10:00:00,511846.0,256848.0,697764.0,108.359375,2.3275766,-2.1238353,3.1679163,-3.235083,273.7686
5.8,50.2,103961.695,0.99999225,2019-01-03 11:00:00,1104548.0,429321.0,1217310.0,541.8125,2.6653342,-2.670936,3.7496686,-4.0808372,273.88925
5.8,50.2,103948.09,0.9125242,2019-01-03 12:00:00,1791840.0,623301.0,1785942.0,1406.6328,1.3711047,-3.4975677,1.7749128,-5.2032914,274.29977
