longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
14.8,50.2,102970.18,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,3.078249,0.9775915,6.1744223,1.4118562,278.50262
14.8,50.2,102916.6,0.9875252,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,2.9728155,1.6068039,6.0478897,2.34134,278.7299
14.8,50.2,102849.86,0.9937969,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,3.4123437,1.7868805,6.681674,2.801753,279.0703
14.8,50.2,102731.6,0.98398495,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,3.9630885,1.9640045,7.35353,3.15829,279.3623
14.8,50.2,102617.4,0.9876931,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,4.7242556,1.8088098,8.420662,2.8655949,279.29114
14.8,50.2,102538.2,0.98461056,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,4.9048715,1.1977315,8.636215,1.7115846,279.30646
14.8,50.2,102463.36,0.83821,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,5.3065863,1.5389066,9.214012,2.1898527,279.34006
14.8,50.2,102404.61,0.8656925,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,5.7661333,1.934062,10.090784,2.8893995,278.59946
14.8,50.2,102322.83,0.9838171,2019-01-01 08:00:00,53462.0,69450.0,149832.0,1258.8203,5.56016,2.112873,9.285676,3.0841694,279.35983
14.8,50.2,102164.8,0.9995955,2019-01-01 09:00:00,323788.0,221702.0,514220.0,1258.8203,6.2390265,1.5114942,10.002882,2.058383,280.17258
14.8,50.2,102119.33,0.99999225,2019-01-01 10:00:00,840342.0,361668.0,941554.0,1258.8203,6.6331787,0.9151764,10.510134,1.0558605,280.387
14.8,50.2,101966.58,0.9995345,2019-01-01 11:00:00,1498460.0,615956.0,1579010.0,1258.8203,6.091331,1.3794947,9.878029,1.8987799,280.6548
14.8,50.2,101858.89,0.9987258,2019-01-01 12:00:00,2149800.0,705170.0,2048016.0,1258.8203,7.188817,0.96030045,11.5039215,1.2863379,280.32028
14.8,50.2,101762.55,0.99066865,2019-01-01 13:00:00,2679908.0,798125.0,2478896.0,1258.8203,7.6127753,1.1049523,12.16514,1.5844436,280.3855
14.8,50.2,101726.88,0.9929576,2019-01-01 14:00:00,2982612.0,877723.0,2789202.0,1258.8203,7.539372,0.79878044,12.058762,1.025022,280.1034
14.8,50.2,101698.27,0.99819165,2019-01-01 15:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.466414,0.4259758,12.038607,0.42177725,279.68146
14.8,50.2,101658.266,1.0000075,2019-01-01 16:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.6047673,0.42808437,12.282715,0.36551046,279.4458
14.8,50.2,101636.18,0.72579247,2019-01-01 17:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.528695,-0.2863164,12.044205,-0.74792194,279.3134
14.8,50.2,101658.8,0.9557089,2019-01-01 18:00:00,3055652.0,891079.0,2909778.0,1258.8203,6.949034,-1.9854436,11.241337,-3.3821805,278.16962
14.8,50.2,101616.61,0.8742074,2019-01-01 19:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.112745,-1.9032073,11.384108,-3.3545883,277.81192
14.8,50.2,101600.58,0.9520619,2019-01-01 20:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.131429,-2.154555,11.351074,-4.0346584,277.25412
14.8,50.2,101578.72,0.47008735,2019-01-01 21:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.559836,-2.1950407,12.007254,-3.9453893,277.01746
14.8,50.2,101594.055,0.30651966,2019-01-01 22:00:00,3055652.0,891079.0,2909778.0,1258.8203,7.8485546,-3.015716,12.417646,-5.2492633,276.33566
14.8,50.2,101563.914,0.50027084,2019-01-01 23:00:00,3055652.0,891079.0,2909778.0,1258.8203,8.182204,-2.1153347,12.982565,-3.981097,275.8826
14.8,50.2,101687.26,0.70307076,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,7.361647,-1.5397891,11.792639,-3.02705,275.72318
14.8,50.2,101698.08,0.88583493,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,7.150894,-2.1019564,11.247477,-4.0250063,275.76227
14.8,50.2,101748.125,0.9965281,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,7.237528,-2.3545241,11.21434,-4.2887173,275.7408
14.8,50.2,101749.75,0.99423915,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,6.967353,-2.6439695,10.769659,-4.695981,275.2665
14.8,50.2,101765.17,0.9552814,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,6.089353,-3.0642014,9.367204,-5.4227824,275.28644
14.8,50.2,101744.64,0.91015875,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,5.917752,-2.643112,9.13061,-4.8219886,275.45554
14.8,50.2,101786.16,0.7700604,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,5.9171963,-3.7687328,9.198311,-6.4303083,275.4609
14.8,50.2,101817.81,0.2786708,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,5.9491286,-4.4505377,9.2079315,-7.3851986,275.45132
14.8,50.2,101890.17,0.18430543,2019-01-02 08:00:00,58404.0,75515.0,158440.0,1798.9922,5.86666,-5.0976086,8.909696,-8.460779,275.01727
14.8,50.2,101922.195,0.65329397,2019-01-02 09:00:00,351920.0,462533.0,760362.0,5399.3125,5.643967,-3.9724166,8.603265,-6.772708,275.45438
