longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
9.8,47.2,103496.27,0.8719337,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,-0.78052485,0.9421663,-0.9382944,2.1676702,271.44537
9.8,47.2,103505.26,0.8075839,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,-0.6755363,0.7916107,-0.50662684,1.2663198,270.87772
9.8,47.2,103547.62,0.8971578,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,-0.7293652,0.9012594,-0.16286063,0.8491883,269.8061
9.8,47.2,103504.03,0.95880663,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,-0.69688976,0.918128,-0.44112086,1.9036493,269.78583
9.8,47.2,103387.3,0.9695341,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,-0.9242166,1.0522366,-0.7059443,2.6838093,269.69788
9.8,47.2,103312.86,0.9621484,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,-1.1221825,1.1323643,-1.3016567,3.053872,269.25223
9.8,47.2,103256.875,0.9605157,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,-1.006517,1.0598278,-0.94613266,2.709238,269.2043
9.8,47.2,103157.47,0.9426772,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,-1.1497642,1.3090668,-0.98140526,3.2805614,269.1633
9.8,47.2,103113.875,0.8852248,2019-01-01 08:00:00,57980.0,42738.0,103730.0,789.5703,-1.037213,1.2158656,-0.4892707,2.7492743,268.8318
9.8,47.2,103079.92,0.39165297,2019-01-01 09:00:00,413394.0,290082.0,540818.0,3905.711,-1.0216426,1.1884537,0.40541768,1.6098719,270.11783
9.8,47.2,103060.77,0.31091443,2019-01-01 10:00:00,1108408.0,792783.0,1323674.0,7505.1406,-0.47712576,0.71654415,0.58737874,0.8405318,274.32086
9.8,47.2,103015.125,0.6502727,2019-01-01 11:00:00,2027062.0,1457886.0,2312218.0,11104.578,0.32674837,0.3673563,0.5554657,0.67984724,276.18842
9.8,47.2,102871.6,0.7278678,2019-01-01 12:00:00,3013484.0,2156111.0,3350412.0,14704.008,0.8023109,0.07467985,0.8925135,0.5332289,276.85934
9.8,47.2,102915.43,0.7947354,2019-01-01 13:00:00,3899006.0,2745890.0,4259164.0,18306.25,0.9282082,-0.9096248,1.2407589,-1.0178943,274.5081
9.8,47.2,103007.72,0.04225388,2019-01-01 14:00:00,4526252.0,3150828.0,4930310.0,21905.688,0.6461627,-0.83877516,0.68031883,-1.0849814,274.6064
9.8,47.2,102991.98,0.116980135,2019-01-01 15:00:00,4807872.0,3386954.0,5361190.0,25505.117,0.17415905,-0.12985659,0.22961545,-0.055408,274.5728
9.8,47.2,102994.734,0.26283142,2019-01-01 16:00:00,4834978.0,3416336.0,5433890.0,26853.852,-0.17372668,0.40109444,0.30407953,-0.16902351,273.51306
9.8,47.2,103088.85,0.5413039,2019-01-01 17:00:00,4834978.0,3416336.0,5433890.0,26853.852,0.42194986,-1.3849082,0.4418099,-2.433761,272.4587
9.8,47.2,103179.086,1.0000075,2019-01-01 18:00:00,4834978.0,3416336.0,5433890.0,26853.852,0.068725705,-1.3431575,-0.09119582,-2.377494,271.0368
