longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
13.8,50.2,102998.5,0.9930186,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,3.4772942,1.4866128,6.7706947,1.3642459,278.31586
13.8,50.2,102947.734,0.987571,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,3.3282638,1.5233026,6.442045,1.349638,278.48187
13.8,50.2,102894.805,0.9686643,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,3.8478684,1.9281578,7.3137784,2.451168,278.1879
13.8,50.2,102809.8,0.97737753,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,4.619712,2.1980615,8.497925,3.0971537,277.7902
13.8,50.2,102691.48,0.97009873,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,5.046339,2.3039145,9.067323,3.1950798,277.6988
13.8,50.2,102599.18,0.97054124,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,5.166453,1.9045415,9.098677,2.7254686,277.71704
13.8,50.2,102526.16,0.98676217,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,5.2558713,1.8805032,9.144587,2.5561275,277.72052
13.8,50.2,102450.49,0.993217,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,5.6989584,1.7577815,9.59305,2.3002214,278.11032
13.8,50.2,102380.52,0.98004794,2019-01-01 08:00:00,42920.0,24040.0,94864.0,0.0,6.9285703,1.3537693,10.979313,1.590395,278.5624
13.8,50.2,102242.46,0.9989394,2019-01-01 09:00:00,306468.0,123406.0,405170.0,0.0,7.147,1.5831876,11.0856905,2.0729904,278.58316
13.8,50.2,102213.32,0.8581238,2019-01-01 10:00:00,817000.0,245742.0,816546.0,0.0,7.2533226,1.3858204,11.285007,1.6542358,278.6706
13.8,50.2,102076.44,0.99973285,2019-01-01 11:00:00,1477376.0,499496.0,1451342.0,0.0,7.006422,1.800797,11.244137,2.5388145,278.93048
13.8,50.2,101991.25,0.9999312,2019-01-01 12:00:00,2145282.0,657090.0,1991274.0,0.0,7.5544977,1.758203,11.776022,2.3115835,278.74817
13.8,50.2,101921.164,0.9861671,2019-01-01 13:00:00,2693462.0,766606.0,2441660.0,0.0,7.99714,1.9003243,12.5285015,2.472268,278.34155
13.8,50.2,101876.1,0.89145076,2019-01-01 14:00:00,3019508.0,855820.0,2769696.0,0.0,7.966444,2.142394,12.557615,2.8147383,278.0036
