longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
11.8,50.2,103178.734,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,3.3754196,0.9147544,6.131871,0.97795296,276.83514
11.8,50.2,103138.96,1.0000075,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,3.4199066,1.1922488,6.465,1.370738,276.77585
11.8,50.2,103057.24,1.0000075,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,3.304686,1.6801839,6.223692,2.460907,276.766
11.8,50.2,102960.016,0.99999225,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,3.7201915,2.166854,7.5388503,3.3076134,276.85788
11.8,50.2,102854.5,0.99999225,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,4.6570807,2.2102914,8.133443,3.3211393,276.91617
11.8,50.2,102740.83,1.0000075,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,5.1775746,2.3110838,8.924553,3.560814,276.8727
11.8,50.2,102700.7,0.99962604,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,6.0784297,1.521194,9.893705,2.0291672,276.75018
11.8,50.2,102660.05,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,6.251038,1.816401,10.425592,2.4527912,276.47052
11.8,50.2,102606.12,0.99999225,2019-01-01 08:00:00,27108.0,11754.0,65606.0,0.0,6.0895514,1.9467139,9.82988,2.5826378,276.3574
11.8,50.2,102508.83,1.0000075,2019-01-01 09:00:00,262042.0,93488.0,355520.0,0.0,7.1185284,1.1631498,11.683083,1.2549582,276.42212
11.8,50.2,102508.71,0.94138014,2019-01-01 10:00:00,754500.0,200332.0,775762.0,0.0,6.805342,0.7654638,11.065535,0.72367,276.16272
11.8,50.2,102432.805,0.99999225,2019-01-01 11:00:00,1405088.0,384638.0,1336972.0,0.0,7.2275205,1.3158145,11.457451,1.7180772,275.9162
11.8,50.2,102357.55,1.0000075,2019-01-01 12:00:00,2091066.0,501632.0,1837894.0,0.0,7.1643496,1.3309965,11.37571,1.7380953,275.77933
11.8,50.2,102301.68,0.99999225,2019-01-01 13:00:00,2670872.0,604202.0,2293600.0,0.0,6.9081063,1.1720061,11.384666,1.494092,275.63406
11.8,50.2,102262.02,0.99999225,2019-01-01 14:00:00,3031556.0,657624.0,2613658.0,0.0,6.9953003,1.3474436,11.620377,1.6461205,275.58765
11.8,50.2,102223.13,0.99999225,2019-01-01 15:00:00,3140740.0,681130.0,2775902.0,0.0,6.651418,0.91644144,10.865098,0.9032912,275.64395
11.8,50.2,102151.99,1.0000075,2019-01-01 16:00:00,3142246.0,681664.0,2782996.0,0.0,6.7768707,0.89619875,11.105846,1.0769606,275.80948
11.8,50.2,102163.68,0.9984663,2019-01-01 17:00:00,3142246.0,681664.0,2782996.0,0.0,7.0170984,-1.0323467,11.300684,-1.7320495,275.55057
11.8,50.2,102208.86,0.6356388,2019-01-01 18:00:00,3142246.0,681664.0,2782996.0,0.0,6.693681,-2.7660553,10.832066,-4.8072443,275.15286
11.8,50.2,102243.695,0.9170563,2019-01-01 19:00:00,3142246.0,681664.0,2782996.0,0.0,6.1794147,-3.2173004,10.012401,-5.4158993,274.22995
11.8,50.2,102230.71,0.56739783,2019-01-01 20:00:00,3142246.0,681664.0,2782996.0,0.0,6.219453,-2.6163433,10.002882,-4.5621595,273.85297
11.8,50.2,102265.96,0.7877617,2019-01-01 21:00:00,3142246.0,681664.0,2782996.0,0.0,5.8987036,-2.8331094,9.59641,-4.7461085,273.11237
11.8,50.2,102254.33,0.49670008,2019-01-01 22:00:00,3142246.0,681664.0,2782996.0,0.0,6.1607304,-2.8761253,9.882508,-4.9170732,273.02887
