longitude,latitude,msl,tcc,time,cdir,ssr,tsr,sund,u10,v10,u100,v100,t2m
10.8,49.2,103357.86,0.99999225,2019-01-01 00:00:00,0.0,0.0,0.0,0.0,2.5444088,0.3998289,5.061381,-0.19012356,277.73288
10.8,49.2,103323.96,1.0000075,2019-01-01 01:00:00,0.0,0.0,0.0,0.0,2.8660474,0.549541,5.497527,0.1344924,277.88354
10.8,49.2,103273.62,1.0000075,2019-01-01 02:00:00,0.0,0.0,0.0,0.0,3.0181918,0.8827033,5.835135,0.64630365,277.94434
10.8,49.2,103220.04,0.99593323,2019-01-01 03:00:00,0.0,0.0,0.0,0.0,2.9047508,1.1273036,5.665491,1.2609096,277.81885
10.8,49.2,103116.29,0.99683356,2019-01-01 04:00:00,0.0,0.0,0.0,0.0,3.1080549,1.7742286,5.9695063,2.6096888,277.68048
10.8,49.2,103047.67,0.98931056,2019-01-01 05:00:00,0.0,0.0,0.0,0.0,3.5293436,1.802484,6.5383444,2.6675787,277.58118
10.8,49.2,102982.46,0.9994887,2019-01-01 06:00:00,0.0,0.0,0.0,0.0,3.4292488,1.6367464,6.3183117,2.4884987,277.43643
10.8,49.2,102937.516,0.99999225,2019-01-01 07:00:00,0.0,0.0,0.0,0.0,3.7104044,1.3664212,6.741581,1.9031081,277.50558
10.8,49.2,102929.99,0.99999225,2019-01-01 08:00:00,30120.0,13356.0,63834.0,0.0,4.341225,0.6473813,7.4408712,0.64630365,277.71756
10.8,49.2,102865.08,1.0000075,2019-01-01 09:00:00,277856.0,97228.0,341336.0,0.0,5.487647,0.12106943,8.880882,-0.24909544,277.60934
10.8,49.2,102786.06,0.99999225,2019-01-01 10:00:00,805704.0,388378.0,943328.0,0.0,6.087772,0.25475597,9.625524,0.19400501,277.72644
10.8,49.2,102778.54,0.99999225,2019-01-01 11:00:00,1532344.0,662432.0,1599402.0,0.0,6.4369926,-1.0998225,9.839957,-1.7574778,277.20126
10.8,49.2,102740.53,1.0000075,2019-01-01 12:00:00,2299646.0,837657.0,2181004.0,0.0,6.0001335,-0.20155,9.290715,-0.6386347,276.8075
10.8,49.2,102685.836,0.99999225,2019-01-01 13:00:00,2964540.0,1033716.0,2764378.0,0.0,6.6612053,0.62165594,10.76208,0.6787648,277.1538
10.8,49.2,102643.125,0.98369503,2019-01-01 14:00:00,3400524.0,1132012.0,3163342.0,0.0,6.569563,1.2491817,10.801831,1.7007642,276.9646
10.8,49.2,102608.94,0.99999225,2019-01-01 15:00:00,3554134.0,1181160.0,3386762.0,0.0,6.5175133,1.0729012,10.800712,1.3793945,276.87518
10.8,49.2,102582.266,1.0000075,2019-01-01 16:00:00,3558652.0,1182763.0,3406266.0,0.0,6.647414,1.3078017,11.023544,1.781918,276.7324
10.8,49.2,102557.3,1.0000075,2019-01-01 17:00:00,3558652.0,1182763.0,3406266.0,0.0,6.7635245,1.2011051,11.231819,1.5260129,276.76202
10.8,49.2,102530.445,1.0000075,2019-01-01 18:00:00,3558652.0,1182763.0,3406266.0,0.0,6.4948254,0.6321993,10.897572,0.5597391,276.8396
10.8,49.2,102550.66,0.99999225,2019-01-01 19:00:00,3558652.0,1182763.0,3406266.0,0.0,6.11224,-0.363492,10.159649,-1.1049995,277.03476
10.8,49.2,102551.89,0.7265402,2019-01-01 20:00:00,3558652.0,1182763.0,3406266.0,0.0,6.384498,-3.3180923,10.213398,-5.6122923,276.681
10.8,49.2,102585.73,0.44750312,2019-01-01 21:00:00,3558652.0,1182763.0,3406266.0,0.0,5.6264453,-3.3020668,9.117152,-5.7978644,275.77835
10.8,49.2,102600.88,0.36797008,2019-01-01 22:00:00,3558652.0,1182763.0,3406266.0,0.0,5.8920307,-2.5433848,9.776131,-4.8667574,275.01303
10.8,49.2,102624.21,0.5915385,2019-01-01 23:00:00,3558652.0,1182763.0,3406266.0,0.0,6.158951,-2.7812374,10.164127,-4.9657655,274.58072
10.8,49.2,102622.8,0.6910462,2019-01-02 00:00:00,0.0,0.0,0.0,-0.0078125,6.2651196,-3.163256,10.007145,-5.3850336,274.81827
10.8,49.2,102675.51,0.9926522,2019-01-02 01:00:00,0.0,0.0,0.0,-0.0078125,6.619152,-3.6568139,10.611455,-6.174572,274.1078
10.8,49.2,102744.68,0.6704152,2019-01-02 02:00:00,0.0,0.0,0.0,-0.0078125,6.652195,-4.6610823,10.411206,-7.4803686,274.14307
10.8,49.2,102766.03,0.7697857,2019-01-02 03:00:00,0.0,0.0,0.0,-0.0078125,5.7350435,-3.6941202,9.178,-6.392028,273.6308
10.8,49.2,102740.16,0.9831149,2019-01-02 04:00:00,0.0,0.0,0.0,-0.0078125,6.4286685,-2.5196152,10.315357,-4.6869426,273.62506
10.8,49.2,102741.57,0.95166487,2019-01-02 05:00:00,0.0,0.0,0.0,-0.0078125,6.5141916,-3.0753503,10.334599,-5.438201,273.8482
10.8,49.2,102780.56,0.9864415,2019-01-02 06:00:00,0.0,0.0,0.0,-0.0078125,5.860829,-3.1928437,9.2403555,-5.5227375,273.8881
10.8,49.2,102835.5,0.90471107,2019-01-02 07:00:00,0.0,0.0,0.0,-0.0078125,5.4568157,-3.5581882,8.662769,-5.971472,273.92795
10.8,49.2,102891.25,0.7500398,2019-01-02 08:00:00,30700.0,20931.0,76114.0,166.91406,4.892308,-3.0264664,7.900255,-5.2483926,273.93716
10.8,49.2,102911.12,0.29586834,2019-01-02 09:00:00,291270.0,178118.0,430276.0,1683.0781,5.0119853,-4.0393105,7.8934855,-6.370229,274.39536
10.8,49.2,102907.93,0.3736923,2019-01-02 10:00:00,851348.0,675536.0,1205394.0,5283.3984,5.295211,-4.400796,8.043494,-6.846611,274.97205
10.8,49.2,102870.87,0.6301909,2019-01-02 11:00:00,1612098.0,1313315.0,2161478.0,8883.711,4.803731,-4.313748,7.1633964,-6.6073565,275.1396
10.8,49.2,102897.555,0.63345647,2019-01-02 12:00:00,2417024.0,1948631.0,3118338.0,12481.711,4.702658,-5.033716,7.161971,-7.333626,274.48892
10.8,49.2,102941.664,0.5558767,2019-01-02 13:00:00,3113378.0,2419783.0,3906660.0,16082.027,3.0396795,-6.2523885,4.6285725,-9.3391075,274.0334
10.8,49.2,102991.56,0.42414054,2019-01-02 14:00:00,3594836.0,2840044.0,4578482.0,19682.344,1.9437075,-6.1348953,2.965651,-9.759132,274.58707
10.8,49.2,103084.98,0.09958413,2019-01-02 15:00:00,3782776.0,3040324.0,4932644.0,22832.91,2.6609347,-5.3115835,4.167145,-8.954706,273.95404
10.8,49.2,103204.78,0.11847553,2019-01-02 16:00:00,3791012.0,3056741.0,4967594.0,23732.41,2.4449058,-4.85233,3.923069,-8.549569,273.01385
10.8,49.2,103298.12,0.17641622,2019-01-02 17:00:00,3791012.0,3056741.0,4967594.0,23732.41,2.3907595,-4.373352,3.8806677,-7.939205,272.4483
10.8,49.2,103361.66,0.031129569,2019-01-02 18:00:00,3791012.0,3056741.0,4967594.0,23732.41,2.6592686,-4.0911965,4.346371,-7.56012,271.98666
10.8,49.2,103412.586,0.02472055,2019-01-02 19:00:00,3791012.0,3056741.0,4967594.0,23732.41,2.9241679,-3.791031,4.812787,-7.193795,271.48016
10.8,49.2,103440.164,0.017884254,2019-01-02 20:00:00,3791012.0,3056741.0,4967594.0,23732.41,3.107154,-3.6147907,5.1829987,-6.969428,271.07025
10.8,49.2,103443.875,0.027284175,2019-01-02 21:00:00,3791012.0,3056741.0,4967594.0,23732.41,3.3020797,-3.283322,5.5336123,-6.533454,270.74014
10.8,49.2,103461.81,0.017167062,2019-01-02 22:00:00,3791012.0,3056741.0,4967594.0,23732.41,3.405096,-2.8768122,5.7445507,-5.9496737,270.3939
10.8,49.2,103538.18,0.018281013,2019-01-02 23:00:00,3791012.0,3056741.0,4967594.0,23732.41,3.4078727,-2.2670474,5.8888583,-5.057521,270.0392
10.8,49.2,103614.85,0.6449013,2019-01-03 00:00:00,0.0,0.0,0.0,-0.0078125,3.2120345,-2.3426757,5.4597898,-4.8617477,270.64355
10.8,49.2,103676.12,0.5165375,2019-01-03 01:00:00,0.0,0.0,0.0,-0.0078125,3.2874298,-2.0808647,5.6835065,-4.4553614,270.4896
10.8,49.2,103740.84,0.42696363,2019-01-03 02:00:00,0.0,0.0,0.0,-0.0078125,3.253282,-2.4441218,5.579876,-4.9578943,270.20404
